X,Y,Z,Settlement_carga_mm
3.2116611689317627,4.5,-10.584243731033524,3.435012797970529
3.2658344104495822,4.5,-5.36449593104164,6.255558509685002
1.1112720602900552,4.5,-4.226352704693321,7.228905070912106
1.0568558009151576,4.5,-11.767580922063186,2.6229018529236896
3.4844312835474223,4.5,-4.079355962601772,6.659835291835378
3.4392231198670187,4.5,-11.88038900972603,2.596248478049148
1.3283626783343268,2.25,-13.0,2.3994979248964796
3.1727278112183024,2.25,-13.0,2.4579067191604835
2.250181748258771,1.1134796322775282,-13.0,2.271878063859887
2.2501817482587714,3.386520367722472,-13.0,2.3106257147534137
3.4095611031674156,1.0904388968325849,-13.0,1.7281583230613293
1.0904388968325849,1.0904388968325849,-13.0,1.6760055875676017
1.0904388968325849,3.4095611031674147,-13.0,1.735430031099412
3.4095611031674147,3.4095611031674147,-13.0,1.7967295747112715
3.1792188485083157,2.353744638538835,-3.0,7.356725568302068
1.3914608509880675,2.272977688127035,-3.0,9.018801998128538
2.25546672148156,1.177510535767561,-3.0,8.962147526583692
2.3126538135804715,3.4170935192034806,-3.0,7.381757445373353
1.0904388968325849,1.0904388968325849,-3.0,10.181526613324266
3.486937113997975,1.0271871148917318,-3.0,7.849234133597491
1.107075314249148,3.417510692084806,-3.0,7.909874847347524
3.453614699340558,3.4583280964702072,-3.0,7.012034185038232
0.0,2.2689827306972643,-14.269619251742709,1.2585630067181377
0.0,2.2243420667431186,-18.7226462046944,0.22066641953470878
0.0,1.287424598168696,-17.54964439283749,0.4783673143574223
0.0,2.9400088140601794,-17.322126907015967,0.5522119741523532
0.0,1.4541184256245459,-15.735970337871999,0.8918481874897424
0.0,3.186251436617974,-15.4510148471538,1.0304796274690844
0.0,1.0456013506741444,-14.128372586292123,1.3258574139548074
0.0,3.4328701761606597,-18.858954622342075,0.2101008469424528
0.0,1.0456013506741444,-18.871627413707877,0.19434669470145316
0.0,3.454398649325856,-14.128372586292123,1.403444292779568
4.5,2.2243420667431186,-18.7226462046944,0.29619568832152954
4.5,2.2689827306972643,-14.269619251742709,1.3929537253349693
4.5,1.287424598168696,-17.54964439283749,0.5706896673311146
4.5,2.9400088140601794,-17.322126907015967,0.6524764613144711
4.5,1.4541184256245459,-15.735970337871999,1.01049125886788
4.5,3.186251436617974,-15.4510148471538,1.1463813819294515
4.5,1.0456013506741444,-14.128372586292123,1.4584262001454107
4.5,3.4328701761606597,-18.858954622342075,0.27976450136678466
4.5,1.0456013506741444,-18.871627413707877,0.27189603283392483
4.5,3.454398649325856,-14.128372586292123,1.5387379761046347
2.224342066743118,0.0,-18.7226462046944,0.22153926421670445
2.2689827306972643,0.0,-14.269619251742707,1.2556813373487046
1.287424598168696,0.0,-17.54964439283749,0.46782443737204815
2.9400088140601794,0.0,-17.322126907015967,0.5563548331274362
1.454118425624547,0.0,-15.735970337871999,0.8988933597238606
3.186251436617974,0.0,-15.4510148471538,1.0287208243020913
1.0456013506741444,0.0,-18.871627413707877,0.19240440482017362
3.454398649325856,0.0,-14.128372586292123,1.3959346081514212
1.0456013506741442,0.0,-14.128372586292123,1.3232827320423652
3.4328701761606597,0.0,-18.858954622342075,0.22041730244255575
2.224342066743118,4.5,-18.7226462046944,0.31340724643472306
2.2689827306972643,4.5,-14.269619251742707,1.4097975226562482
1.287424598168696,4.5,-17.54964439283749,0.5693528187895041
2.9400088140601794,4.5,-17.322126907015967,0.6545515132233355
1.454118425624547,4.5,-15.735970337871999,1.0129600688951932
3.186251436617974,4.5,-15.4510148471538,1.1585672108214027
1.0456013506741444,4.5,-18.871627413707877,0.25951667837129033
3.454398649325856,4.5,-14.128372586292123,1.5481571389642852
1.0456013506741442,4.5,-14.128372586292123,1.470962936136317
3.4328701761606597,4.5,-18.858954622342075,0.2816757662186111
1.3283626783343268,2.25,-20.0,0.0
3.1727278112183024,2.25,-20.0,0.0
2.250181748258771,1.1134796322775282,-20.0,0.0
2.2501817482587714,3.386520367722472,-20.0,0.0
3.4095611031674156,1.0904388968325849,-20.0,0.0
1.0904388968325849,1.0904388968325849,-20.0,0.0
1.0904388968325849,3.4095611031674147,-20.0,0.0
3.4095611031674147,3.4095611031674147,-20.0,0.0
3.1716373216656732,2.25,-13.0,1.4690226677915064
1.3272721887816974,2.25,-13.0,1.429343456780245
2.249818251741228,1.1134796322775282,-13.0,1.4633115913812702
2.2498182517412286,3.386520367722472,-13.0,1.5270551115208235
4.0,4.125,-1.4000000000000001,6.885234229553291
4.0,3.9375,-1.3781250000000003,6.913740139780927
4.0,4.3125,-1.421875,6.856727916859668
4.5,4.125,-1.4000000000000001,6.809030891371933
4.5,3.9375,-1.3781250000000003,6.837474495349426
4.5,4.3125,-1.421875,6.780571615527975
4.359281593406593,3.75,-1.3308980082417585,6.887366917634495
4.1987499999999995,3.75,-1.3921875000000001,6.911878252964655
4.361606318681319,3.75,-1.4646171016483518,6.886998695402994
4.359281593406593,4.5,-1.3308980082417585,6.7735396072122
4.1987499999999995,4.5,-1.3921875000000001,6.797982053468445
4.361606318681319,4.5,-1.4646171016483518,6.773188125242797
4.2263943535352295,4.125,-1.6,6.850726583603986
4.317992001007617,3.914362916539756,-1.6,6.868728829864196
4.317992001007617,4.335637083460243,-1.6,6.804784128781577
4.148428828658588,3.897916232943987,-1.6,6.897119736760686
4.148428828658588,4.352083767056013,-1.6,6.828102646429386
4.2263943535352295,4.125,-1.2000000000000002,6.850720597141105
4.317992001007617,3.914362916539756,-1.2000000000000002,6.8687348433185775
4.317992001007617,4.335637083460243,-1.2000000000000002,6.804782945487389
4.148428828658588,3.897916232943987,-1.2000000000000002,6.897101241903158
4.148428828658588,4.352083767056013,-1.2000000000000002,6.828110580253679
0.0,2.25,-1.3583661212113785,13.62710135266829
0.0,0.986177499238537,-1.9079520060457018,25.90710313313933
0.0,3.513822500761463,-1.9079520060457018,9.54721417156891
0.0,0.8874973976639225,-0.8905729719515287,45.95100190869201
0.0,3.612502602336078,-0.8905729719515287,9.316965092706141
2.25,0.0,-1.6416338787886215,13.215790045334543
0.9861774992385373,0.0,-1.092047993954298,37.347950266696145
3.513822500761463,0.0,-1.0920479939542982,8.811475317983906
0.8874973976639227,0.0,-2.1094270280484713,23.384232163868504
3.612502602336077,0.0,-2.1094270280484713,8.621332233250811
1.3283726494316854,2.33382654987905,0.0,12.87107835888716
3.530043522315829,1.9886260754059573,0.0,8.33342822474873
2.0845507404694077,3.5086658291457447,0.0,8.42169477669185
3.0728422850094,3.5835724334912715,0.0,7.667313143923664
2.3913269954258976,1.2931268870443255,0.0,12.02577658173621
3.481946332555802,4.083393108372817,0.0,6.92108625020893
3.5762063985881696,2.93491023993168,0.0,7.72153904122122
2.663890431873398,2.6071213358163376,0.0,8.860055426492238
1.0130362548778553,3.485435516653748,0.0,9.399264775127932
1.0678190453793932,1.065558509303596,0.0,24.19073363897016
3.563062498433739,0.932239972859902,0.0,8.924586182179752
3.7216558064974863,4.5,-1.2056949863024957,6.665479524198929
4.073155396711638,4.5,-2.356966627131751,6.923744972840524
2.2187984335377586,4.5,-0.9178344648210062,7.409342422724251
3.72112154042032,4.5,-0.8187779759827896,6.568649108254789
3.2034712616217713,4.5,-0.9205806728258614,6.871490077857501
3.359423903244157,4.5,-1.5609849228635113,6.959671784867609
3.6541027519896296,4.5,-2.0009617349950646,6.979487715219761
3.55590716945118,4.5,-0.46148912418643784,6.592048197945786
4.142043024783544,4.5,-1.876912657306458,6.858001342899371
2.9697064046209576,4.5,-2.0731669251754115,7.110975774746748
1.0872223877804355,4.5,-1.1030613599105088,8.136943591357323
2.0149015279236604,4.5,-2.0315542243748026,7.5910371255673255
0.888873375008911,4.5,-2.1167515640980956,8.075818653215649
4.355721968711347,4.5,-1.75735174202871,6.820962721992956
2.7468499902211567,4.5,-1.4379553780579197,7.176981982140887
4.5,3.4286092606647554,-1.179423235056566,6.65948304246389
4.5,4.210400965075746,-2.152077918480693,6.914620229440828
4.5,2.151329229304994,-0.9501904207647249,7.034979680827007
4.5,3.893997543793349,-2.4729872353885196,6.927966653157469
4.5,4.1460348793901725,-1.839114016071059,6.877308146899509
4.5,3.7724293792119807,-1.9744205219357167,6.944310358374793
4.5,3.39122971082261,-0.8385216513592537,6.493701869668186
4.5,3.0159039666852183,-0.9946636900220351,6.708540550764084
4.5,3.053511283478644,-1.5552017501124755,6.909572910380163
4.5,3.481943669021151,-1.4510582955856102,6.808662068684683
4.5,2.3775182947781976,-2.085177649892034,7.273298167169472
4.5,1.1348979862903166,-1.8428945740370912,7.649428044590593
4.5,3.255851286869443,-2.217557431465749,7.036114264788225
4.5,4.356434799891102,-1.7506019846652459,6.825903233996797
4.5,0.8295400649828599,-0.8267071848656462,7.3936355997375784
4.5,3.028918072248662,-0.47985918370686864,6.580379927145799
4.5,3.9171160646505383,-1.7533836345016942,6.881360726408687
4.0,4.113279699833528,-1.3814565387739188,6.810981719177974
4.0,4.183783571396371,-0.7552977241823283,6.535294737923934
4.0,4.136756714279274,-0.3782943336858804,6.488983213803849
4.0,4.2269370561650055,-1.1360829536019907,6.650292334981486
4.0,3.9690623813849477,-1.1840082821648048,6.771339569949092
4.0,3.9916185059923746,-0.9347857776199228,6.680290329051857
4.0,3.922694774586267,-1.4110302400002102,6.867491502487468
4.0,4.318043351199707,-1.4039312167094258,6.753230366232117
4.253695853247642,3.75,-1.1278386145557806,6.648017308361659
4.25,3.75,-0.7773977438676014,6.516581151568673
4.25,3.75,-0.2840434860617682,6.445156559900042
4.281045167280195,3.75,-1.3722062766957215,6.76973811312574
4.2736056464647705,4.125,-1.6,6.888400474794949
4.182007998992383,3.914362916539756,-1.6,6.920545808891831
4.182007998992383,4.335637083460243,-1.6,6.856222684389579
4.351571171341412,4.352083767056013,-1.6,6.836179028608143
4.351571171341412,3.897916232943987,-1.6,6.90427869086669
2.7073117251368606,2.9973389023807404,-1.45105829558561,8.263356276796372
3.2798667843036537,3.776758479263856,-1.45105829558561,7.370456702917437
3.62554381148964,2.96160607307184,-1.45105829558561,7.4612235885537075
4.138652633762903,4.058451051151683,-1.961286392462153,6.932492482959518
3.544498490912052,3.875,-2.007010438765991,7.151728548065691
3.3577864064892893,3.831408285091281,-0.7773977438676013,7.17272265618638
3.5854525897155782,4.125,-1.5261620327151286,7.010016397195059
3.110265590804545,1.5362642552595758,-1.3858286753984044,9.095346873284754
3.9050022978306935,3.1456593277846943,-0.7773977438676013,7.131688228829873
1.5075185849311865,1.4670370453889827,-1.4935434886168684,13.745309321013266
4.078372818007228,3.3590827412426902,-1.1444125533914427,6.9161920586123244
4.261439082522921,3.850976587219707,-1.8428067297458333,6.937847510400076
4.125,3.372441297391545,-1.9055746871193389,7.099206193801052
4.273945265611613,4.270086289004057,-1.8273821243521688,6.878718129511142
3.6722790642972387,3.8818399709561517,-1.2844398348499586,7.03154632604442
2.2505452447763146,2.269905580092473,-10.763728224893054,3.375125224439145
2.3369262457893227,2.3320413750429045,-5.2223783681992595,6.738175720517106
2.334516083425525,2.3333549844783184,-7.572775702543722,5.263338640238743
2.136877549210925,2.1368775492109284,-17.83183192644598,0.40409731243070013
2.2494547552236854,2.2925460535445565,-15.218356586704983,1.001711306716281
