X,Y,Z,Settlement_gravedad_mm
2.3913269954258976,1.2931268870443255,0.0,129.6637145581915
3.481946332555802,4.083393108372817,0.0,126.85774452743703
3.5762063985881696,2.93491023993168,0.0,127.9493618103818
2.663890431873398,2.6071213358163376,0.0,129.40747257041613
1.0130362548778553,3.485435516653748,0.0,130.05959710118245
1.0678190453793932,1.065558509303596,0.0,129.88773047471184
3.563062498433739,0.932239972859902,0.0,129.0217220568496
3.7216558064974863,4.5,-1.2056949863024957,123.37690134453757
4.073155396711638,4.5,-2.356966627131751,117.12210018490661
2.2187984335377586,4.5,-0.9178344648210062,126.09451920155499
3.72112154042032,4.5,-0.8187779759827896,124.67428236717282
3.2034712616217713,4.5,-0.9205806728258614,125.0417381530081
3.359423903244157,4.5,-1.5609849228635113,122.38917054728621
3.6541027519896296,4.5,-2.0009617349950646,119.74070085950046
3.55590716945118,4.5,-0.46148912418643784,125.73811516339714
4.142043024783544,4.5,-1.876912657306458,119.39797093453254
2.9697064046209576,4.5,-2.0731669251754115,119.94587115714835
1.0872223877804355,4.5,-1.1030613599105088,126.34290057724229
2.0149015279236604,4.5,-2.0315542243748026,120.88963531676025
0.888873375008911,4.5,-2.1167515640980956,120.30136759269097
4.355721968711347,4.5,-1.75735174202871,119.56643354539698
2.7468499902211567,4.5,-1.4379553780579197,123.50330997035618
4.5,3.4286092606647554,-1.179423235056566,123.8197111080208
4.5,4.210400965075746,-2.152077918480693,118.1308526012077
4.5,2.151329229304994,-0.9501904207647249,125.92006157864358
4.5,3.893997543793349,-2.4729872353885196,116.3726817911962
4.5,4.1460348793901725,-1.839114016071059,119.56539593618311
4.5,3.7724293792119807,-1.9744205219357167,119.39305440366792
4.5,3.39122971082261,-0.8385216513592537,125.01958239071065
4.5,3.0159039666852183,-0.9946636900220351,124.98549844562017
4.5,3.053511283478644,-1.5552017501124755,122.69378141628
4.5,3.481943669021151,-1.4510582955856102,122.53941114755865
4.5,2.3775182947781976,-2.085177649892034,120.34504323554845
4.5,1.1348979862903166,-1.8428945740370912,122.30771529357642
4.5,3.255851286869443,-2.217557431465749,118.65427432728526
4.5,4.356434799891102,-1.7506019846652459,119.57261176568156
4.5,0.8295400649828599,-0.8267071848656462,126.64230504319285
4.5,3.028918072248662,-0.47985918370686864,126.17450705662947
4.5,3.9171160646505383,-1.7533836345016942,120.26259484365548
4.0,4.113279699833528,-1.3814565387739188,122.70465625093898
4.0,4.183783571396371,-0.7552977241823283,124.92051589722494
4.0,4.136756714279274,-0.3782943336858804,125.77282480470065
4.0,4.2269370561650055,-1.1360829536019907,123.63988660810281
4.0,3.9690623813849477,-1.1840082821648048,123.77698935809833
4.0,3.9916185059923746,-0.9347857776199228,124.68701235446802
4.0,3.922694774586267,-1.4110302400002102,122.89126193344919
4.0,4.318043351199707,-1.4039312167094258,122.24632323351207
4.253695853247642,3.75,-1.1278386145557806,123.8954201260407
4.25,3.75,-0.7773977438676014,125.08257880248796
4.25,3.75,-0.2840434860617682,126.01986317884523
4.281045167280195,3.75,-1.3722062766957215,122.80812880909794
4.2736056464647705,4.125,-1.6,120.30000224414869
4.182007998992383,3.914362916539756,-1.6,121.00571882399406
4.182007998992383,4.335637083460243,-1.6,120.29557587689509
4.351571171341412,4.352083767056013,-1.6,119.8743479588733
4.351571171341412,3.897916232943987,-1.6,120.53227804402353
2.7073117251368606,2.9973389023807404,-1.45105829558561,124.82902554010428
3.2798667843036537,3.776758479263856,-1.45105829558561,123.76262414665214
3.62554381148964,2.96160607307184,-1.45105829558561,124.37233945138817
4.138652633762903,4.058451051151683,-1.961286392462153,119.769467148748
3.544498490912052,3.875,-2.007010438765991,120.40651742124601
3.3577864064892893,3.831408285091281,-0.7773977438676013,126.30496740602734
3.5854525897155782,4.125,-1.5261620327151286,122.74775619497056
3.110265590804545,1.5362642552595758,-1.3858286753984044,125.37486286673
3.9050022978306935,3.1456593277846943,-0.7773977438676013,126.33084471573427
1.5075185849311865,1.4670370453889827,-1.4935434886168684,125.68928384533082
4.078372818007228,3.3590827412426902,-1.1444125533914427,124.71465500484382
4.261439082522921,3.850976587219707,-1.8428067297458333,120.3331874282995
4.125,3.372441297391545,-1.9055746871193389,120.95757187109825
4.273945265611613,4.270086289004057,-1.8273821243521688,119.70726739081593
3.6722790642972387,3.8818399709561517,-1.2844398348499586,124.07555292365926
2.2505452447763146,2.269905580092473,-10.763728224893054,69.62807561298544
2.3369262457893227,2.3320413750429045,-5.2223783681992595,106.40670709641748
2.334516083425525,2.3333549844783184,-7.572775702543722,93.72725729399069
2.136877549210925,2.1368775492109284,-17.83183192644598,11.35100838715252
2.2494547552236854,2.2925460535445565,-15.218356586704983,25.834350643690048
