X,Y,Z,Settlement_mm
3.5,2.0,0.0,8.900612061476691
4.0,2.0,0.0,8.609968135447307
4.5,2.0,0.0,8.518056666527517
0.0,2.5,0.0,10.952248494373688
0.25,2.5,0.0,10.949003396080645
0.5,2.5,0.0,10.938899436811884
0.75,2.5,0.0,10.920669851212605
1.0,2.5,0.0,10.891749333834628
1.25,2.5,0.0,10.847349537590071
1.5,2.5,0.0,10.778296748643779
2.0,2.5,0.0,10.367619370591335
2.5,2.5,0.0,9.741904754267361
3.0,2.5,0.0,9.088973343533889
3.5,2.5,0.0,8.670425040581666
4.0,2.5,0.0,8.437061661856632
4.5,2.5,0.0,8.362029598984881
0.0,3.0,0.0,9.973780210625481
0.25,3.0,0.0,9.968365794851971
0.5,3.0,0.0,9.951645849236622
0.75,3.0,0.0,9.922087431231667
1.0,3.0,0.0,9.876716772717986
1.25,3.0,0.0,9.810264069204516
1.5,3.0,0.0,9.713353891170378
2.0,3.0,0.0,9.441997906560077
2.5,3.0,0.0,9.08897334353389
3.0,3.0,0.0,8.728793227284363
3.5,3.0,0.0,8.440013860426795
4.0,3.0,0.0,8.266831251238985
4.5,3.0,0.0,8.209543244696137
0.0,3.5,0.0,9.332724426994952
0.25,3.5,0.0,9.326717693569519
0.5,3.5,0.0,9.308439801594398
0.75,3.5,0.0,9.277126340324534
1.0,3.5,0.0,9.231592409955143
1.25,3.5,0.0,9.170672589240821
1.5,3.5,0.0,9.095097246283077
2.0,3.5,0.0,8.90061206147669
2.5,3.5,0.0,8.670425040581666
3.0,3.5,0.0,8.440013860426795
3.5,3.5,0.0,8.248270296308737
4.0,3.5,0.0,8.124133120639138
4.5,3.5,0.0,8.081743350003364
0.0,4.0,0.0,8.971738514730895
0.25,4.0,0.0,8.965917970621087
0.5,4.0,0.0,8.94841728415526
0.75,4.0,0.0,8.919162950129422
1.0,4.0,0.0,8.87818910024518
1.25,4.0,0.0,8.825873708671292
1.5,4.0,0.0,8.762884876514526
2.0,4.0,0.0,8.609968135447307
2.5,4.0,0.0,8.437061661856632
3.0,4.0,0.0,8.266831251238985
3.5,4.0,0.0,8.124133120639138
4.0,4.0,0.0,8.029827848803475
4.5,4.0,0.0,7.996951652420162
0.0,4.5,0.0,8.85552069594246
0.25,4.5,0.0,8.849861616842949
0.5,4.5,0.0,8.832918009690694
0.75,4.5,0.0,8.804818669225885
1.0,4.5,0.0,8.76585580986335
1.25,4.5,0.0,8.716563387976302
1.5,4.5,0.0,8.658074381121514
2.0,4.5,0.0,8.518056666527517
2.5,4.5,0.0,8.362029598984881
3.0,4.5,0.0,8.209543244696139
3.5,4.5,0.0,8.081743350003364
4.0,4.5,0.0,7.996951652420162
4.5,4.5,0.0,7.967292016304509
0.0,0.0,-1.0,12.106876818564993
0.25,0.0,-1.0,12.106805006226018
0.5,0.0,-1.0,12.106449925112992
0.75,0.0,-1.0,12.105885872429837
1.0,0.0,-1.0,12.105142079247926
1.25,0.0,-1.0,12.104252176516948
1.5,0.0,-1.0,12.103268519009799
2.0,0.0,-1.0,12.101238891885032
2.5,0.0,-1.0,10.741552222679193
3.0,0.0,-1.0,9.847517026950571
3.5,0.0,-1.0,9.237730546338444
4.0,0.0,-1.0,8.88775874943727
4.5,0.0,-1.0,8.773990807369682
0.0,0.25,-1.0,12.106805006226017
0.25,0.25,-1.0,12.106704114866282
0.5,0.25,-1.0,12.106351731213199
0.75,0.25,-1.0,12.10578752369952
1.0,0.25,-1.0,12.105043392375507
1.25,0.25,-1.0,12.10415295962911
1.5,0.25,-1.0,12.103165483779213
2.0,0.25,-1.0,12.101100822562321
2.5,0.25,-1.0,10.737785383493728
3.0,0.25,-1.0,9.841922092994922
3.5,0.25,-1.0,9.231668962466497
4.0,0.25,-1.0,8.881906615209413
4.5,0.25,-1.0,8.76829916866571
0.0,0.5,-1.0,12.106449925112994
0.25,0.5,-1.0,12.106351731213199
0.5,0.5,-1.0,12.105998279411946
0.75,0.5,-1.0,12.105434019945537
1.0,0.5,-1.0,12.10468847677262
1.25,0.5,-1.0,12.103795257771415
1.5,0.5,-1.0,12.10280247744862
2.0,0.5,-1.0,12.100717398358247
2.5,0.5,-1.0,10.726067598680775
3.0,0.5,-1.0,9.82468281397041
3.5,0.5,-1.0,9.213245525086855
4.0,0.5,-1.0,8.864316603623971
4.5,0.5,-1.0,8.751257238834162
0.0,0.75,-1.0,12.105885872429837
0.25,0.75,-1.0,12.10578752369952
0.5,0.75,-1.0,12.105434019945537
0.75,0.75,-1.0,12.104868230283056
1.0,0.75,-1.0,12.104119382063928
1.25,0.75,-1.0,12.103220337804782
1.5,0.75,-1.0,12.102218219346932
2.0,0.75,-1.0,12.100095946921556
2.5,0.75,-1.0,10.705044678866225
3.0,0.75,-1.0,9.794339194510755
3.5,0.75,-1.0,9.181759943879891
4.0,0.75,-1.0,8.83492632719821
4.5,0.75,-1.0,8.722987948386262
0.0,1.0,-1.0,12.105142079247928
0.25,1.0,-1.0,12.105043392375507
0.5,1.0,-1.0,12.10468847677262
0.75,1.0,-1.0,12.104119382063928
1.0,1.0,-1.0,12.103364302609403
1.25,1.0,-1.0,12.102455387577747
1.5,1.0,-1.0,12.101438414120167
2.0,1.0,-1.0,12.099261713705241
2.5,1.0,-1.0,10.672004651567901
3.0,1.0,-1.0,9.748116203661503
3.5,1.0,-1.0,9.136137999892568
4.0,1.0,-1.0,8.793764335920313
4.5,1.0,-1.0,8.68375807717999
0.0,1.25,-1.0,12.104252176516948
0.25,1.25,-1.0,12.10415295962911
0.5,1.25,-1.0,12.103795257771415
0.75,1.25,-1.0,12.103220337804782
1.0,1.25,-1.0,12.102455387577747
1.25,1.25,-1.0,12.101530518143473
1.5,1.25,-1.0,12.10049282507198
2.0,1.25,-1.0,12.098246687416284
2.5,1.25,-1.0,10.622041854989694
3.0,1.25,-1.0,9.681236192056108
3.5,1.25,-1.0,9.075288933418644
4.0,1.25,-1.0,8.741124195992382
4.5,1.25,-1.0,8.63400673253483
0.0,1.5,-1.0,12.103268519009799
0.25,1.5,-1.0,12.103165483779215
0.5,1.5,-1.0,12.10280247744862
0.75,1.5,-1.0,12.102218219346932
1.0,1.5,-1.0,12.101438414120167
1.25,1.5,-1.0,12.10049282507198
1.5,1.5,-1.0,12.099413560954988
2.0,1.5,-1.0,12.097096000916816
2.5,1.5,-1.0,10.54709022211602
3.0,1.5,-1.0,9.584876912599114
3.5,1.5,-1.0,8.99968810268034
4.0,1.5,-1.0,8.67726563721744
4.5,1.5,-1.0,8.574526393410416
0.0,2.0,-1.0,12.101238891885032
0.25,2.0,-1.0,12.101100822562321
0.5,2.0,-1.0,12.100717398358249
0.75,2.0,-1.0,12.100095946921556
1.0,2.0,-1.0,12.099261713705243
1.25,2.0,-1.0,12.098246687416284
1.5,2.0,-1.0,12.097096000916816
2.0,2.0,-1.0,12.094253625428024
2.5,2.0,-1.0,10.137174470851658
3.0,2.0,-1.0,9.325108197793432
3.5,2.0,-1.0,8.807195275577062
4.0,2.0,-1.0,8.524711862968115
4.5,2.0,-1.0,8.434241991755652
0.0,2.5,-1.0,10.741552222679193
0.25,2.5,-1.0,10.737785383493728
0.5,2.5,-1.0,10.726067598680775
0.75,2.5,-1.0,10.705044678866225
1.0,2.5,-1.0,10.6720046515679
1.25,2.5,-1.0,10.622041854989694
1.5,2.5,-1.0,10.54709022211602
2.0,2.5,-1.0,10.137174470851658
2.5,2.5,-1.0,9.603031804170843
3.0,2.5,-1.0,8.980529924055393
3.5,2.5,-1.0,8.580243050789226
4.0,2.5,-1.0,8.351288375884753
4.5,2.5,-1.0,8.277159951233644
0.0,3.0,-1.0,9.847517026950571
0.25,3.0,-1.0,9.841922092994922
0.5,3.0,-1.0,9.82468281397041
0.75,3.0,-1.0,9.794339194510755
1.0,3.0,-1.0,9.748116203661503
1.25,3.0,-1.0,9.68123619205611
1.5,3.0,-1.0,9.584876912599114
2.0,3.0,-1.0,9.325108197793432
2.5,3.0,-1.0,8.980529924055393
3.0,3.0,-1.0,8.633854049107436
3.5,3.0,-1.0,8.351466570520921
4.0,3.0,-1.0,8.180323442555057
4.5,3.0,-1.0,8.12331474913366
0.0,3.5,-1.0,9.237730546338446
0.25,3.5,-1.0,9.231668962466497
0.5,3.5,-1.0,9.213245525086855
0.75,3.5,-1.0,9.181759943879891
1.0,3.5,-1.0,9.136137999892568
1.25,3.5,-1.0,9.075288933418644
1.5,3.5,-1.0,8.99968810268034
2.0,3.5,-1.0,8.807195275577062
2.5,3.5,-1.0,8.580243050789226
3.0,3.5,-1.0,8.351466570520921
3.5,3.5,-1.0,8.160656433694419
4.0,3.5,-1.0,8.03666036711427
4.5,3.5,-1.0,7.994176502847098
0.0,4.0,-1.0,8.88775874943727
0.25,4.0,-1.0,8.881906615209413
0.5,4.0,-1.0,8.864316603623971
0.75,4.0,-1.0,8.83492632719821
1.0,4.0,-1.0,8.793764335920313
1.25,4.0,-1.0,8.741124195992382
1.5,4.0,-1.0,8.67726563721744
2.0,4.0,-1.0,8.524711862968115
2.5,4.0,-1.0,8.351288375884753
3.0,4.0,-1.0,8.180323442555059
3.5,4.0,-1.0,8.036660367114267
4.0,4.0,-1.0,7.941564358621016
4.5,4.0,-1.0,7.908396282388134
0.0,4.5,-1.0,8.773990807369682
0.25,4.5,-1.0,8.76829916866571
0.5,4.5,-1.0,8.751257238834162
0.75,4.5,-1.0,8.722987948386264
1.0,4.5,-1.0,8.68375807717999
1.25,4.5,-1.0,8.634006732534829
1.5,4.5,-1.0,8.574526393410416
2.0,4.5,-1.0,8.43424199175565
2.5,4.5,-1.0,8.277159951233644
3.0,4.5,-1.0,8.12331474913366
3.5,4.5,-1.0,7.994176502847098
4.0,4.5,-1.0,7.908396282388134
4.5,4.5,-1.0,7.878366494959564
0.0,0.0,-2.0,11.099025973269317
0.25,0.0,-2.0,11.095252748485686
0.5,0.0,-2.0,11.083518822899489
0.75,0.0,-2.0,11.062372977695244
1.0,0.0,-2.0,11.029019866975988
1.25,0.0,-2.0,10.978536286165214
1.5,0.0,-2.0,10.902509300776087
2.0,0.0,-2.0,10.525794042993901
2.5,0.0,-2.0,10.031595387531201
3.0,0.0,-2.0,9.479521916601097
3.5,0.0,-2.0,9.055856925518073
4.0,0.0,-2.0,8.793204135948827
4.5,0.0,-2.0,8.704798306628943
0.0,0.25,-2.0,11.095252748485686
0.25,0.25,-2.0,11.091485741571974
0.5,0.25,-2.0,11.079750201935823
0.75,0.25,-2.0,11.058601826383345
1.0,0.25,-2.0,11.025238662926116
1.25,0.25,-2.0,10.974725085889515
1.5,0.25,-2.0,10.898623656884084
2.0,0.25,-2.0,10.521198414119416
2.5,0.25,-2.0,10.02614236715678
3.0,0.25,-2.0,9.473558668949758
3.5,0.25,-2.0,9.049995845874822
4.0,0.25,-2.0,8.787652360332888
4.5,0.25,-2.0,8.699394764232952
0.0,0.5,-2.0,11.083518822899489
0.25,0.5,-2.0,11.079750201935823
0.5,0.5,-2.0,11.068012537292592
0.75,0.5,-2.0,11.046856480833116
1.0,0.5,-2.0,11.01346623319897
1.25,0.5,-2.0,10.962870119095255
1.5,0.5,-2.0,10.886555301003773
2.0,0.5,-2.0,10.506970120868782
2.5,0.5,-2.0,10.009372281546229
3.0,0.5,-2.0,9.455385849267387
3.5,0.5,-2.0,9.032307959669879
4.0,0.5,-2.0,8.771009049811841
4.5,0.5,-2.0,8.68323219260635
0.0,0.75,-2.0,11.062372977695244
0.25,0.75,-2.0,11.058601826383345
0.5,0.75,-2.0,11.046856480833116
0.75,0.75,-2.0,11.02568597784962
1.0,0.75,-2.0,10.992258908796373
1.25,0.75,-2.0,10.941550662248952
1.5,0.75,-2.0,10.864921136513667
2.0,0.75,-2.0,10.481701305530073
2.5,0.75,-2.0,9.979975299361612
3.0,0.75,-2.0,9.424148704065438
3.5,0.75,-2.0,9.002508399680638
4.0,0.75,-2.0,8.74333407214355
4.5,0.75,-2.0,8.65647187742874
0.0,1.0,-2.0,11.029019866975988
0.25,1.0,-2.0,11.025238662926117
0.5,1.0,-2.0,11.01346623319897
0.75,1.0,-2.0,10.992258908796373
1.0,1.0,-2.0,10.958786944819083
1.25,1.0,-2.0,10.907979725339269
1.5,1.0,-2.0,10.831019228720919
2.0,1.0,-2.0,10.442670090972552
2.5,1.0,-2.0,9.935499605880565
3.0,1.0,-2.0,9.378424317586472
3.5,1.0,-2.0,8.960237040606435
4.0,1.0,-2.0,8.704803705575358
4.5,1.0,-2.0,8.619436901213366
0.0,1.25,-2.0,10.978536286165216
0.25,1.25,-2.0,10.974725085889515
0.5,1.25,-2.0,10.962870119095253
0.75,1.25,-2.0,10.941550662248952
1.0,1.25,-2.0,10.907979725339269
1.25,1.25,-2.0,10.857137436145067
1.5,1.25,-2.0,10.780062397835822
2.0,1.25,-2.0,10.385206446694784
2.5,1.25,-2.0,9.871755363143762
3.0,1.25,-2.0,9.316376312370355
3.5,1.25,-2.0,8.905287129797154
4.0,1.25,-2.0,8.655804420133952
4.5,1.25,-2.0,8.572701333721762
0.0,1.5,-2.0,10.902509300776085
0.25,1.5,-2.0,10.898623656884084
0.5,1.5,-2.0,10.886555301003773
0.75,1.5,-2.0,10.864921136513665
1.0,1.5,-2.0,10.831019228720917
1.25,1.5,-2.0,10.780062397835822
1.5,1.5,-2.0,10.703596701239238
2.0,1.5,-2.0,10.302524130908633
2.5,1.5,-2.0,9.780320623212702
3.0,1.5,-2.0,9.237247173408075
3.5,1.5,-2.0,8.837649149893352
4.0,1.5,-2.0,8.597198194468676
4.5,1.5,-2.0,8.51716625923197
0.0,2.0,-2.0,10.525794042993901
0.25,2.0,-2.0,10.521198414119416
0.5,2.0,-2.0,10.506970120868782
0.75,2.0,-2.0,10.481701305530072
1.0,2.0,-2.0,10.442670090972552
1.25,2.0,-2.0,10.385206446694784
1.5,2.0,-2.0,10.302524130908633
2.0,2.0,-2.0,9.905550837146835
2.5,2.0,-2.0,9.522236353502619
3.0,2.0,-2.0,9.02375567428465
3.5,2.0,-2.0,8.670642463464551
4.0,2.0,-2.0,8.456875564618208
4.5,2.0,-2.0,8.385846203471827
0.0,2.5,-2.0,10.0315953875312
0.25,2.5,-2.0,10.02614236715678
0.5,2.5,-2.0,10.009372281546229
0.75,2.5,-2.0,9.979975299361612
1.0,2.5,-2.0,9.935499605880565
1.25,2.5,-2.0,9.871755363143762
1.5,2.5,-2.0,9.780320623212702
2.0,2.5,-2.0,9.52223635350262
2.5,2.5,-2.0,9.129291796535362
3.0,2.5,-2.0,8.762590643148624
3.5,2.5,-2.0,8.475048054807706
4.0,2.5,-2.0,8.298565161942712
4.5,2.5,-2.0,8.239234067674001
0.0,3.0,-2.0,9.479521916601097
0.25,3.0,-2.0,9.473558668949758
0.5,3.0,-2.0,9.455385849267387
0.75,3.0,-2.0,9.424148704065438
1.0,3.0,-2.0,9.378424317586472
1.25,3.0,-2.0,9.316376312370355
1.5,3.0,-2.0,9.237247173408075
2.0,3.0,-2.0,9.02375567428465
2.5,3.0,-2.0,8.762590643148624
3.0,3.0,-2.0,8.497165919427543
3.5,3.0,-2.0,8.280881460711766
4.0,3.0,-2.0,8.14307794805715
4.5,3.0,-2.0,8.096088497668784
0.0,3.5,-2.0,9.055856925518073
0.25,3.5,-2.0,9.049995845874822
0.5,3.5,-2.0,9.03230795966988
0.75,3.5,-2.0,9.002508399680638
1.0,3.5,-2.0,8.960237040606435
1.25,3.5,-2.0,8.905287129797154
1.5,3.5,-2.0,8.837649149893352
2.0,3.5,-2.0,8.670642463464551
2.5,3.5,-2.0,8.475048054807706
3.0,3.5,-2.0,8.280881460711766
3.5,3.5,-2.0,8.118899489298709
4.0,3.5,-2.0,8.01293535560053
4.5,3.5,-2.0,7.976287784768385
0.0,4.0,-2.0,8.793204135948825
0.25,4.0,-2.0,8.787652360332888
0.5,4.0,-2.0,8.771009049811841
0.75,4.0,-2.0,8.74333407214355
1.0,4.0,-2.0,8.704803705575358
1.25,4.0,-2.0,8.655804420133952
1.5,4.0,-2.0,8.597198194468678
2.0,4.0,-2.0,8.45687556461821
2.5,4.0,-2.0,8.298565161942713
3.0,4.0,-2.0,8.14307794805715
3.5,4.0,-2.0,8.012935355600527
4.0,4.0,-2.0,7.926917144267069
4.5,4.0,-2.0,7.896902964270748
0.0,4.5,-2.0,8.704798306628945
0.25,4.5,-2.0,8.699394764232952
0.5,4.5,-2.0,8.683232192606349
0.75,4.5,-2.0,8.65647187742874
1.0,4.5,-2.0,8.619436901213366
1.25,4.5,-2.0,8.572701333721762
1.5,4.5,-2.0,8.51716625923197
2.0,4.5,-2.0,8.385846203471825
2.5,4.5,-2.0,8.239234067674
3.0,4.5,-2.0,8.096088497668784
3.5,4.5,-2.0,7.976287784768385
4.0,4.5,-2.0,7.896902964270749
4.5,4.5,-2.0,7.869157920895669
0.0,0.0,-3.0,10.0382668821005
0.25,0.0,-3.0,10.031848935591322
0.5,0.0,-3.0,10.012130737809002
0.75,0.0,-3.0,9.977693027749472
1.0,0.0,-3.0,9.926005934134897
1.25,0.0,-3.0,9.85315700855264
1.5,0.0,-3.0,9.75317354933349
2.0,0.0,-3.0,9.52245950182393
2.5,0.0,-3.0,9.248709125984536
3.0,0.0,-3.0,8.965527375950408
3.5,0.0,-3.0,8.718043489730862
4.0,0.0,-3.0,8.555765390458749
4.5,0.0,-3.0,8.499568742646645
0.0,0.25,-3.0,10.031848935591324
0.25,0.25,-3.0,10.025433461612392
0.5,0.25,-3.0,10.00572683503365
0.75,0.25,-3.0,9.97130705957279
1.0,0.25,-3.0,9.919642521028315
1.25,0.25,-3.0,9.84681495486559
1.5,0.25,-3.0,9.746839803511564
2.0,0.25,-3.0,9.516262936090664
2.5,0.25,-3.0,9.242805883124309
3.0,0.25,-3.0,8.960041239200649
3.5,0.25,-3.0,8.71299471876954
4.0,0.25,-3.0,8.551052945781327
4.5,0.25,-3.0,8.4949814520397
0.0,0.5,-3.0,10.012130737809004
0.25,0.5,-3.0,10.00572683503365
0.5,0.5,-3.0,9.986054058274668
0.75,0.5,-3.0,9.95169009645311
1.0,0.5,-3.0,9.900098647999881
1.25,0.5,-3.0,9.827346476679963
1.5,0.5,-3.0,9.72741529563702
2.0,0.5,-3.0,9.497338161704597
2.5,0.5,-3.0,9.224897265789965
3.0,0.5,-3.0,8.94351904768665
3.5,0.5,-3.0,8.697867943241038
4.0,0.5,-3.0,8.536974742211713
4.5,0.5,-3.0,8.48129040162384
0.0,0.75,-3.0,9.977693027749472
0.25,0.75,-3.0,9.97130705957279
0.5,0.75,-3.0,9.95169009645311
0.75,0.75,-3.0,9.917423335860123
1.0,0.75,-3.0,9.865969187445058
1.25,0.75,-3.0,9.793378790765964
1.5,0.75,-3.0,9.693585791423738
2.0,0.75,-3.0,9.464648564753153
2.5,0.75,-3.0,9.194403433739614
3.0,0.75,-3.0,8.915803174894352
3.5,0.75,-3.0,8.672742713353534
4.0,0.75,-3.0,8.513718958002567
4.5,0.75,-3.0,8.458717093642619
0.0,1.0,-3.0,9.926005934134897
0.25,1.0,-3.0,9.919642521028315
0.5,1.0,-3.0,9.900098647999881
0.75,1.0,-3.0,9.865969187445058
1.0,1.0,-3.0,9.814730864880387
1.25,1.0,-3.0,9.742430880051165
1.5,1.0,-3.0,9.642967691973666
2.0,1.0,-3.0,9.416367062505815
2.5,1.0,-3.0,9.15043959808586
3.0,1.0,-3.0,8.876762250713151
3.5,1.0,-3.0,8.637815534740819
4.0,1.0,-3.0,8.481632863370846
4.5,1.0,-3.0,8.427660160612074
0.0,1.25,-3.0,9.85315700855264
0.25,1.25,-3.0,9.846814954865591
0.5,1.25,-3.0,9.827346476679963
0.75,1.25,-3.0,9.793378790765962
1.0,1.25,-3.0,9.742430880051167
1.25,1.25,-3.0,9.67058124656714
1.5,1.25,-3.0,9.571707984056914
2.0,1.25,-3.0,9.349634167149613
2.5,1.25,-3.0,9.092129177188145
3.0,1.25,-3.0,8.826537369821102
3.5,1.25,-3.0,8.593455029444407
4.0,1.25,-3.0,8.44127559299506
4.5,1.25,-3.0,8.388725754616484
0.0,1.5,-3.0,9.75317354933349
0.25,1.5,-3.0,9.746839803511564
0.5,1.5,-3.0,9.727415295637018
0.75,1.5,-3.0,9.693585791423738
1.0,1.5,-3.0,9.642967691973666
1.25,1.5,-3.0,9.571707984056914
1.5,1.5,-3.0,9.473610166068745
2.0,1.5,-3.0,9.259015878762114
2.5,1.5,-3.0,9.020627234684572
3.0,1.5,-3.0,8.765381352373865
3.5,1.5,-3.0,8.540353049237652
4.0,1.5,-3.0,8.393417168537516
4.5,1.5,-3.0,8.342764644456519
0.0,2.0,-3.0,9.522459501823931
0.25,2.0,-3.0,9.516262936090664
0.5,2.0,-3.0,9.497338161704597
0.75,2.0,-3.0,9.464648564753153
1.0,2.0,-3.0,9.416367062505815
1.25,2.0,-3.0,9.349634167149615
1.5,2.0,-3.0,9.259015878762114
2.0,2.0,-3.0,9.069485971012506
2.5,2.0,-3.0,8.842354510714195
3.0,2.0,-3.0,8.61606109203563
3.5,2.0,-3.0,8.412271177417393
4.0,2.0,-3.0,8.280204558287547
4.5,2.0,-3.0,8.234590123399414
0.0,2.5,-3.0,9.248709125984536
0.25,2.5,-3.0,9.24280588312431
0.5,2.5,-3.0,9.224897265789965
0.75,2.5,-3.0,9.194403433739614
1.0,2.5,-3.0,9.15043959808586
1.25,2.5,-3.0,9.092129177188145
1.5,2.5,-3.0,9.020627234684573
2.0,2.5,-3.0,8.842354510714195
2.5,2.5,-3.0,8.643293689139696
3.0,2.5,-3.0,8.44000178418067
3.5,2.5,-3.0,8.267602969460288
4.0,2.5,-3.0,8.154275288661987
4.5,2.5,-3.0,8.115107574400525
0.0,3.0,-3.0,8.965527375950408
0.25,3.0,-3.0,8.96004123920065
0.5,3.0,-3.0,8.94351904768665
0.75,3.0,-3.0,8.915803174894352
1.0,3.0,-3.0,8.876762250713151
1.25,3.0,-3.0,8.826537369821102
1.5,3.0,-3.0,8.765381352373865
2.0,3.0,-3.0,8.61606109203563
2.5,3.0,-3.0,8.440001784180668
3.0,3.0,-3.0,8.268329331200043
3.5,3.0,-3.0,8.125719938471446
4.0,3.0,-3.0,8.031929415047072
4.5,3.0,-3.0,7.999343228931293
0.0,3.5,-3.0,8.718043489730862
0.25,3.5,-3.0,8.71299471876954
0.5,3.5,-3.0,8.697867943241038
0.75,3.5,-3.0,8.672742713353534
1.0,3.5,-3.0,8.637815534740819
1.25,3.5,-3.0,8.593455029444407
1.5,3.5,-3.0,8.540353049237652
2.0,3.5,-3.0,8.412271177417395
2.5,3.5,-3.0,8.267602969460288
3.0,3.5,-3.0,8.125719938471446
3.5,3.5,-3.0,8.007709240377723
4.0,3.5,-3.0,7.93003346819013
4.5,3.5,-3.0,7.902972310361271
0.0,4.0,-3.0,8.555765390458749
0.25,4.0,-3.0,8.551052945781327
0.5,4.0,-3.0,8.536974742211711
0.75,4.0,-3.0,8.513718958002569
1.0,4.0,-3.0,8.481632863370844
1.25,4.0,-3.0,8.44127559299506
1.5,4.0,-3.0,8.393417168537516
2.0,4.0,-3.0,8.280204558287547
2.5,4.0,-3.0,8.154275288661987
3.0,4.0,-3.0,8.031929415047072
3.5,4.0,-3.0,7.93003346819013
4.0,4.0,-3.0,7.862768064108029
4.5,4.0,-3.0,7.839299803208862
0.0,4.5,-3.0,8.499568742646645
0.25,4.5,-3.0,8.494981452039701
0.5,4.5,-3.0,8.481290401623841
0.75,4.5,-3.0,8.458717093642617
1.0,4.5,-3.0,8.427660160612076
1.25,4.5,-3.0,8.388725754616482
1.5,4.5,-3.0,8.342764644456519
2.0,4.5,-3.0,8.234590123399414
2.5,4.5,-3.0,8.115107574400527
3.0,4.5,-3.0,7.999343228931293
