X,Y,Z,Settlement_mm
3.5,0.75,0.6,4.163858556837652
4.0,0.75,0.6,3.52213747153345
4.5,0.75,0.6,3.0487698195110635
5.0,0.75,0.6,2.689825129906755
5.5,0.75,0.6,2.412415280245064
6.0,0.75,0.6,2.1965264025720086
6.5,0.75,0.6,2.0290207895626127
7.0,0.75,0.6,1.901087986475389
7.5,0.75,0.6,1.8067223172541964
8.0,0.75,0.6,1.7418731872570885
8.5,0.75,0.6,1.7039339108281826
9.0,0.75,0.6,1.6914442996656422
0.0,1.0,0.6,8.264645339579063
0.25,1.0,0.6,8.26417768116825
0.5,1.0,0.6,8.262781145861664
0.75,1.0,0.6,8.260555379677278
1.0,1.0,0.6,8.257605392928728
1.25,1.0,0.6,8.254050768518468
1.5,1.0,0.6,8.250048334048488
2.0,1.0,0.6,8.241659025582079
2.5,1.0,0.6,6.376236211721425
3.0,1.0,0.6,5.021905802683103
3.5,1.0,0.6,4.110970723632915
4.0,1.0,0.6,3.4806281277940623
4.5,1.0,0.6,3.017243363340367
5.0,1.0,0.6,2.66586787567803
5.5,1.0,0.6,2.3940003788709685
6.0,1.0,0.6,2.1821218555332345
6.5,1.0,0.6,2.017503599253077
7.0,1.0,0.6,1.8916293754944997
7.5,1.0,0.6,1.7986958728935443
8.0,1.0,0.6,1.7347870726480912
8.5,1.0,0.6,1.697381052958384
9.0,1.0,0.6,1.6850642404256626
0.0,1.25,0.6,8.261144067078522
0.25,1.25,0.6,8.26067520004577
0.5,1.25,0.6,8.25927136398329
0.75,1.25,0.6,8.257029067488094
1.0,1.25,0.6,8.254050768518468
1.25,1.25,0.6,8.250452853835675
1.5,1.25,0.6,8.24638964081869
2.0,1.25,0.6,8.23779584406562
2.5,1.25,0.6,6.316224879545416
3.0,1.25,0.6,4.938088369258749
3.5,1.25,0.6,4.039839320917259
4.0,1.25,0.6,3.4271951016792706
4.5,1.25,0.6,2.9771095640953598
5.0,1.25,0.6,2.63553707796837
5.5,1.25,0.6,2.3707202937249936
6.0,1.25,0.6,2.163913725591095
6.5,1.25,0.6,2.0029376744165095
7.0,1.25,0.6,1.8796582345609598
7.5,1.25,0.6,1.788529876074121
8.0,1.25,0.6,1.7258065619949507
8.5,1.25,0.6,1.6890729931051225
9.0,1.25,0.6,1.6769741163438534
0.0,1.5,0.6,8.257227919101645
0.25,1.5,0.6,8.256755864228394
0.5,1.5,0.6,8.255340170097671
0.75,1.5,0.6,8.25307072401831
1.0,1.5,0.6,8.250048334048486
1.25,1.5,0.6,8.24638964081869
1.5,1.5,0.6,8.242242693644597
2.0,1.5,0.6,8.233397230134688
2.5,1.5,0.6,6.22433229752094
3.0,1.5,0.6,4.815245647328353
3.5,1.5,0.6,3.95144284286772
4.0,1.5,0.6,3.3621766626452705
4.5,1.5,0.6,2.9290280587586506
5.0,1.5,0.6,2.5993633334722284
5.5,1.5,0.6,2.3429981385034524
6.0,1.5,0.6,2.142229150022181
6.5,1.5,0.6,1.985578243911176
7.0,1.5,0.6,1.8653779530814967
7.5,1.5,0.6,1.776391899653876
8.0,1.5,0.6,1.7150759892803338
8.5,1.5,0.6,1.6791410240751183
9.0,1.5,0.6,1.6673010201007143
0.0,2.0,0.6,8.249184804659773
0.25,2.0,0.6,8.248682121732099
0.5,2.0,0.6,8.24721349959365
0.75,2.0,0.6,8.244838845728264
1.0,2.0,0.6,8.241659025582079
1.25,2.0,0.6,8.237795844065618
1.5,2.0,0.6,8.23339723013469
2.0,2.0,0.6,8.223838661365049
2.5,2.0,0.6,5.670826112722609
3.0,2.0,0.6,4.47897822454764
3.5,2.0,0.6,3.722180180633299
4.0,2.0,0.6,3.2005424379149945
4.5,2.0,0.6,2.8107546563668824
5.0,2.0,0.6,2.510714926809614
5.5,2.0,0.6,2.2750086430494303
6.0,2.0,0.6,2.0889326428112356
6.5,2.0,0.6,1.9427960967359477
7.0,2.0,0.6,1.830089285999161
7.5,2.0,0.6,1.746324853056069
8.0,2.0,0.6,1.688444529906655
8.5,2.0,0.6,1.6544612193915635
9.0,2.0,0.6,1.643254235869793
0.0,2.5,0.6,6.461391373817921
0.25,2.5,0.6,6.4566958413601165
0.5,2.5,0.6,6.442166250293545
0.75,2.5,0.6,6.416338630523638
1.0,2.5,0.6,6.376236211721425
1.25,2.5,0.6,6.316224879545417
1.5,2.5,0.6,6.22433229752094
2.0,2.5,0.6,5.67082611272261
2.5,2.5,0.6,4.9020764700586374
3.0,2.5,0.6,4.038363807712771
3.5,2.5,0.6,3.44505461082451
4.0,2.5,0.6,3.006840327209132
4.5,2.5,0.6,2.670622369592975
5.0,2.5,0.6,2.405539048787302
5.5,2.5,0.6,2.1941713787782855
6.0,2.5,0.6,2.025314782153516
6.5,2.5,0.6,1.8915248025332134
7.0,2.5,0.6,1.7876361912232706
7.5,2.5,0.6,1.7100339117000252
8.0,2.5,0.6,1.6562175953970886
8.5,2.5,0.6,1.6245469637797134
9.0,2.5,0.6,1.6140907706731344
0.0,3.0,0.6,5.144731846430628
0.25,3.0,0.6,5.137834115605264
0.5,3.0,0.6,5.116582393987023
0.75,3.0,0.6,5.079147741260038
1.0,3.0,0.6,5.021905802683103
1.25,3.0,0.6,4.938088369258749
1.5,3.0,0.6,4.815245647328353
2.0,3.0,0.6,4.478978224547641
2.5,3.0,0.6,4.038363807712771
3.0,3.0,0.6,3.572010653300569
3.5,3.0,0.6,3.143046723775239
4.0,3.0,0.6,2.7967385979856796
4.5,3.0,0.6,2.5168728976797903
5.0,3.0,0.6,2.2894961155033
5.5,3.0,0.6,2.104315997012206
6.0,3.0,0.6,1.9541497001970063
6.5,3.0,0.6,1.8338309638136505
7.0,3.0,0.6,1.7396208891931284
7.5,3.0,0.6,1.66881360919766
8.0,3.0,0.6,1.6194954331536413
8.5,3.0,0.6,1.5903909413305677
9.0,3.0,0.6,1.5807688869553296
0.0,3.5,0.6,4.228067533101611
0.25,3.5,0.6,4.22114929533525
0.5,3.5,0.6,4.200070266331102
0.75,3.5,0.6,4.163858556837652
1.0,3.5,0.6,4.110970723632915
1.25,3.5,0.6,4.039839320917259
1.5,3.5,0.6,3.9514428428677197
2.0,3.5,0.6,3.7221801806332993
2.5,3.5,0.6,3.44505461082451
3.0,3.5,0.6,3.1430467237752393
3.5,3.5,0.6,2.849318765684146
4.0,3.5,0.6,2.5852258559741337
4.5,3.5,0.6,2.3592286683438015
5.0,3.5,0.6,2.1687582646570873
5.5,3.5,0.6,2.0097937747999124
6.0,3.5,0.6,1.8785979514870397
6.5,3.5,0.6,1.7721128931709098
7.0,3.5,0.6,1.6879299492600672
7.5,3.5,0.6,1.6242113312582067
8.0,3.5,0.6,1.5796094059815071
8.5,3.5,0.6,1.5532044409794095
9.0,3.5,0.6,1.5444613270441252
0.0,4.0,0.6,3.5749831491829323
0.25,4.0,0.6,3.569157081831649
0.5,4.0,0.6,3.5516029299653953
0.75,4.0,0.6,3.522137471533449
1.0,4.0,0.6,3.480628127794062
1.25,4.0,0.6,3.4271951016792706
1.5,4.0,0.6,3.3621766626452705
2.0,4.0,0.6,3.200542437914995
2.5,4.0,0.6,3.006840327209132
3.0,4.0,0.6,2.7967385979856796
3.5,4.0,0.6,2.5852258559741337
4.0,4.0,0.6,2.3857065071677743
4.5,4.0,0.6,2.2060318105135073
5.0,4.0,0.6,2.049100650583663
5.5,4.0,0.6,1.9147307050768636
6.0,4.0,0.6,1.801744753893165
6.5,4.0,0.6,1.7087551963811152
7.0,4.0,0.6,1.6344734822220937
7.5,4.0,0.6,1.577817127752066
8.0,4.0,0.6,1.537943780509584
8.5,4.0,0.6,1.5142564607070454
9.0,4.0,0.6,1.5063999595190727
0.0,4.5,0.6,3.0896322960616875
0.25,4.5,0.6,3.0850772823810266
0.5,4.5,0.6,3.0714322392447735
0.75,4.5,0.6,3.0487698195110635
1.0,4.5,0.6,3.0172433633403664
1.25,4.5,0.6,2.9771095640953598
1.5,4.5,0.6,2.929028058758651
2.0,4.5,0.6,2.810754656366883
2.5,4.5,0.6,2.6706223695929756
3.0,4.5,0.6,2.51687289767979
3.5,4.5,0.6,2.3592286683438015
4.0,4.5,0.6,2.2060318105135073
4.5,4.5,0.6,2.063482554400242
5.0,4.5,0.6,1.9351806957598268
5.5,4.5,0.6,1.8226969553426904
6.0,4.5,0.6,1.7263737931381657
6.5,4.5,0.6,1.6459834926952055
7.0,4.5,0.6,1.5810808258807034
7.5,4.5,0.6,1.5311853239734692
8.0,4.5,0.6,1.4958723243323215
8.5,4.5,0.6,1.4748183390244392
9.0,4.5,0.6,1.4678229183744136
0.0,5.0,0.6,2.7210620097767504
0.25,5.0,0.6,2.717568032643926
0.5,5.0,0.6,2.7071206967619443
0.75,5.0,0.6,2.689825129906755
1.0,5.0,0.6,2.66586787567803
1.25,5.0,0.6,2.6355370779683693
1.5,5.0,0.6,2.5993633334722284
2.0,5.0,0.6,2.510714926809614
2.5,5.0,0.6,2.405539048787302
3.0,5.0,0.6,2.2894961155033
3.5,5.0,0.6,2.1687582646570873
4.0,5.0,0.6,2.049100650583663
4.5,5.0,0.6,1.935180695759827
5.0,5.0,0.6,1.830302058937387
5.5,5.0,0.6,1.7364913563835591
6.0,5.0,0.6,1.6548206434389034
6.5,5.0,0.6,1.585753876587909
7.0,5.0,0.6,1.529416434307034
7.5,5.0,0.6,1.4857670015196052
8.0,5.0,0.6,1.4547012853692494
8.5,5.0,0.6,1.4361124649493202
9.0,5.0,0.6,1.4299251462740978
0.0,5.5,0.6,2.4364765064509992
0.25,5.5,0.6,2.4337820184581456
0.5,5.5,0.6,2.4257299843405584
0.75,5.5,0.6,2.4124152802450634
1.0,5.5,0.6,2.3940003788709685
1.25,5.5,0.6,2.370720293724994
1.5,5.5,0.6,2.3429981385034524
2.0,5.5,0.6,2.27500864304943
2.5,5.5,0.6,2.1941713787782855
3.0,5.5,0.6,2.104315997012206
3.5,5.5,0.6,2.0097937747999124
4.0,5.5,0.6,1.9147307050768636
4.5,5.5,0.6,1.8226969553426904
5.0,5.5,0.6,1.736491356383559
5.5,5.5,0.6,1.658122843691328
6.0,5.5,0.6,1.58891929327323
6.5,5.5,0.6,1.5296977667131433
7.0,5.5,0.6,1.4809285366515024
7.5,5.5,0.6,1.4428637972172342
8.0,5.5,0.6,1.4156272680080566
8.5,5.5,0.6,1.3992727065287411
9.0,5.5,0.6,1.393819679347864
0.0,6.0,0.6,2.2153536341615583
0.25,6.0,0.6,2.2132447500954227
0.5,6.0,0.6,2.2069436080969775
0.75,6.0,0.6,2.196526402572008
1.0,6.0,0.6,2.1821218555332345
1.25,6.0,0.6,2.163913725591095
1.5,6.0,0.6,2.1422291500221804
2.0,6.0,0.6,2.0889326428112356
2.5,6.0,0.6,2.025314782153516
3.0,6.0,0.6,1.9541497001970063
3.5,6.0,0.6,1.87859795148704
4.0,6.0,0.6,1.8017447538931648
4.5,6.0,0.6,1.7263737931381655
5.0,6.0,0.6,1.6548206434389034
5.5,6.0,0.6,1.58891929327323
6.0,6.0,0.6,1.5300300343890083
6.5,6.0,0.6,1.479114817094346
7.0,6.0,0.6,1.436828352845476
7.5,6.0,0.6,1.4036018328796724
8.0,6.0,0.6,1.3797094323205858
8.5,6.0,0.6,1.3653161710641974
9.0,6.0,0.6,1.3605093471449867
0.0,6.5,0.6,2.044068043838482
0.25,6.5,0.6,2.042382849476443
0.5,6.5,0.6,2.0373472435448083
0.75,6.5,0.6,2.0290207895626127
1.0,6.5,0.6,2.017503599253077
1.25,6.5,0.6,2.0029376744165095
1.5,6.5,0.6,1.9855782439111755
2.0,6.5,0.6,1.9427960967359479
2.5,6.5,0.6,1.8915248025332134
3.0,6.5,0.6,1.8338309638136507
3.5,6.5,0.6,1.7721128931709098
4.0,6.5,0.6,1.7087551963811152
4.5,6.5,0.6,1.6459834926952055
5.0,6.5,0.6,1.585753876587909
5.5,6.5,0.6,1.5296977667131433
6.0,6.5,0.6,1.479114817094346
6.5,6.5,0.6,1.435000852153256
7.0,6.5,0.6,1.3980937552331811
7.5,6.5,0.6,1.368923164404173
8.0,6.5,0.6,1.3478548720504275
8.5,6.5,0.6,1.335125811082149
9.0,6.5,0.6,1.330868581209796
0.0,7.0,0.6,1.9134373299171403
0.25,7.0,0.6,1.9120547255111118
0.5,7.0,0.6,1.9079226587525175
0.75,7.0,0.6,1.9010879864753887
1.0,7.0,0.6,1.8916293754945
1.25,7.0,0.6,1.87965823456096
1.5,7.0,0.6,1.8653779530814965
2.0,7.0,0.6,1.8300892859991609
2.5,7.0,0.6,1.7876361912232706
3.0,7.0,0.6,1.7396208891931284
3.5,7.0,0.6,1.6879299492600675
4.0,7.0,0.6,1.6344734822220934
4.5,7.0,0.6,1.5810808258807036
5.0,7.0,0.6,1.529416434307034
5.5,7.0,0.6,1.4809285366515026
6.0,7.0,0.6,1.436828352845476
6.5,7.0,0.6,1.3980937552331811
7.0,7.0,0.6,1.3654887501305761
7.5,7.0,0.6,1.3395901272786737
8.0,7.0,0.6,1.3208146071645868
8.5,7.0,0.6,1.3094422566876354
9.0,7.0,0.6,1.3056339912833725
0.0,7.5,0.6,1.8171943535022959
0.25,7.5,0.6,1.8160223342648618
0.5,7.5,0.6,1.812519019990185
0.75,7.5,0.6,1.8067223172541966
1.0,7.5,0.6,1.798695872893544
1.25,7.5,0.6,1.7885298760741213
1.5,7.5,0.6,1.776391899653876
2.0,7.5,0.6,1.746324853056069
2.5,7.5,0.6,1.7100339117000254
3.0,7.5,0.6,1.6688136091976604
3.5,7.5,0.6,1.6242113312582067
4.0,7.5,0.6,1.577817127752066
4.5,7.5,0.6,1.5311853239734692
5.0,7.5,0.6,1.4857670015196052
5.5,7.5,0.6,1.4428637972172345
6.0,7.5,0.6,1.4036018328796724
6.5,7.5,0.6,1.3689231644041728
7.0,7.5,0.6,1.3395901272786737
7.5,7.5,0.6,1.3161973686598258
8.0,7.5,0.6,1.299186885716367
8.5,7.5,0.6,1.2888625318515456
9.0,7.5,0.6,1.2854016571999345
0.0,8.0,0.6,1.751112807318047
0.25,8.0,0.6,1.7500790259732066
0.5,8.0,0.6,1.746988464946059
0.75,8.0,0.6,1.7418731872570887
1.0,8.0,0.6,1.734787072648091
1.25,8.0,0.6,1.7258065619949507
1.5,8.0,0.6,1.7150759892803338
2.0,8.0,0.6,1.688444529906655
2.5,8.0,0.6,1.6562175953970883
3.0,8.0,0.6,1.6194954331536413
3.5,8.0,0.6,1.5796094059815076
4.0,8.0,0.6,1.5379437805095837
4.5,8.0,0.6,1.4958723243323218
5.0,8.0,0.6,1.4547012853692494
5.5,8.0,0.6,1.4156272680080566
6.0,8.0,0.6,1.3797094323205858
6.5,8.0,0.6,1.3478548720504275
7.0,8.0,0.6,1.3208146071645868
7.5,8.0,0.6,1.299186885716367
8.0,8.0,0.6,1.2834244733831495
8.5,8.0,0.6,1.273843084245316
9.0,8.0,0.6,1.2706288056217072
0.0,8.5,0.6,1.7124747773899172
0.25,8.5,0.6,1.7115193670781597
0.5,8.5,0.6,1.7086628169338174
0.75,8.5,0.6,1.7039339108281824
1.0,8.5,0.6,1.697381052958384
1.25,8.5,0.6,1.6890729931051225
1.5,8.5,0.6,1.6791410240751186
2.0,8.5,0.6,1.6544612193915633
2.5,8.5,0.6,1.6245469637797134
3.0,8.5,0.6,1.5903909413305672
3.5,8.5,0.6,1.5532044409794095
4.0,8.5,0.6,1.5142564607070454
4.5,8.5,0.6,1.4748183390244394
5.0,8.5,0.6,1.4361124649493204
5.5,8.5,0.6,1.3992727065287411
6.0,8.5,0.6,1.3653161710641972
6.5,8.5,0.6,1.335125811082149
7.0,8.5,0.6,1.3094422566876354
7.5,8.5,0.6,1.2888625318515456
8.0,8.5,0.6,1.273843084245316
8.5,8.5,0.6,1.2647047409154708
9.0,8.5,0.6,1.2616376400788867
0.0,9.0,0.6,1.699758769301378
0.25,9.0,0.6,1.6988287497220744
0.5,9.0,0.6,1.696048017097982
0.75,9.0,0.6,1.6914442996656422
1.0,9.0,0.6,1.6850642404256624
1.25,9.0,0.6,1.676974116343853
1.5,9.0,0.6,1.6673010201007143
2.0,9.0,0.6,1.6432542358697932
2.5,9.0,0.6,1.6140907706731342
3.0,9.0,0.6,1.5807688869553298
3.5,9.0,0.6,1.544461327044125
4.0,9.0,0.6,1.506399959519073
4.5,9.0,0.6,1.4678229183744136
5.0,9.0,0.6,1.4299251462740978
5.5,9.0,0.6,1.3938196793478643
6.0,9.0,0.6,1.3605093471449865
6.5,9.0,0.6,1.330868581209796
7.0,9.0,0.6,1.3056339912833725
7.5,9.0,0.6,1.2854016571999345
8.0,9.0,0.6,1.270628805621707
8.5,9.0,0.6,1.2616376400788867
9.0,9.0,0.6,1.2586194522365493
0.0,0.0,0.09999999999999998,8.272112482249998
0.25,0.0,0.09999999999999998,8.271523726675845
0.5,0.0,0.09999999999999998,8.270099034212897
0.75,0.0,0.09999999999999998,8.26787819128417
1.0,0.0,0.09999999999999998,8.26494352039392
1.25,0.0,0.09999999999999998,8.261429082086737
1.5,0.0,0.09999999999999998,8.257475572456485
2.0,0.0,0.09999999999999998,8.249154554189303
2.5,0.0,0.09999999999999998,6.4935233930408165
3.0,0.0,0.09999999999999998,5.164001129990462
3.5,0.0,0.09999999999999998,4.243806472923903
4.0,0.0,0.09999999999999998,3.5779921771914394
4.5,0.0,0.09999999999999998,3.0864482693457638
5.0,0.0,0.09999999999999998,2.7135036798554073
5.5,0.0,0.09999999999999998,2.4262711164567197
6.0,0.0,0.09999999999999998,2.20339454995994
6.5,0.0,0.09999999999999998,2.0309436327289325
7.0,0.0,0.09999999999999998,1.8995227490557407
7.5,0.0,0.09999999999999998,1.8027498667005244
8.0,0.0,0.09999999999999998,1.736328549963627
8.5,0.0,0.09999999999999998,1.6975006568169646
9.0,0.0,0.09999999999999998,1.6847235466490134
0.0,0.25,0.09999999999999998,8.271523726675843
0.25,0.25,0.09999999999999998,8.270987770374797
0.5,0.25,0.09999999999999998,8.26956791289097
0.75,0.25,0.09999999999999998,8.26734595530715
1.0,0.25,0.09999999999999998,8.264410932068772
1.25,0.25,0.09999999999999998,8.260894137310105
1.5,0.25,0.09999999999999998,8.256944903768469
2.0,0.25,0.09999999999999998,8.248672354619503
2.5,0.25,0.09999999999999998,6.488707201824308
3.0,0.25,0.09999999999999998,5.157072557654149
3.5,0.25,0.09999999999999998,4.236875309883962
4.0,0.25,0.09999999999999998,3.5721422255229136
4.5,0.25,0.09999999999999998,3.081875642411649
5.0,0.25,0.09999999999999998,2.709996682719856
5.5,0.25,0.09999999999999998,2.423567322539882
6.0,0.25,0.09999999999999998,2.2012788584099123
6.5,0.25,0.09999999999999998,2.0292533879393173
7.0,0.25,0.09999999999999998,1.8981362985615935
7.5,0.25,0.09999999999999998,1.8015748082912721
8.0,0.25,0.09999999999999998,1.735292245644665
8.5,0.25,0.09999999999999998,1.6965430100617402
9.0,0.25,0.09999999999999998,1.6837913826424746
0.0,0.5,0.09999999999999998,8.270099034212897
0.25,0.5,0.09999999999999998,8.26956791289097
0.5,0.5,0.09999999999999998,8.268155933126373
0.75,0.5,0.09999999999999998,8.265934260647507
1.0,0.5,0.09999999999999998,8.262995755667239
1.25,0.5,0.09999999999999998,8.25947232775844
1.5,0.5,0.09999999999999998,8.255514149983693
2.0,0.5,0.09999999999999998,8.24719911173497
2.5,0.5,0.09999999999999998,6.473812947447323
3.0,0.5,0.09999999999999998,5.135716324405818
3.5,0.5,0.09999999999999998,4.215750757892778
4.0,0.5,0.09999999999999998,3.5545131456097514
4.5,0.5,0.09999999999999998,3.0681763291081174
5.0,0.5,0.09999999999999998,2.6995091093688686
5.5,0.5,0.09999999999999998,2.4154866913095567
6.0,0.5,0.09999999999999998,2.1949568567765376
6.5,0.5,0.09999999999999998,2.0242023734616406
7.0,0.5,0.09999999999999998,1.8939924990910186
7.5,0.5,0.09999999999999998,1.7980622349248392
8.0,0.5,0.09999999999999998,1.7321939972249771
8.5,0.5,0.09999999999999998,1.6936796461200188
9.0,0.5,0.09999999999999998,1.6810041159921316
0.0,0.75,0.09999999999999998,8.267878191284169
0.25,0.75,0.09999999999999998,8.267345955307151
0.5,0.75,0.09999999999999998,8.265934260647507
0.75,0.75,0.09999999999999998,8.263710170012091
1.0,0.75,0.09999999999999998,8.260763427995586
1.25,0.75,0.09999999999999998,8.257224430553958
1.5,0.75,0.09999999999999998,8.253238245786832
2.0,0.75,0.09999999999999998,8.244814071727431
2.5,0.75,0.09999999999999998,6.447336326471458
3.0,0.75,0.09999999999999998,5.098071534385474
3.5,0.75,0.09999999999999998,4.179444064039736
4.0,0.75,0.09999999999999998,3.5249159294181336
4.5,0.75,0.09999999999999998,3.0454186002116055
5.0,0.75,0.09999999999999998,2.6821438879777375
5.5,0.75,0.09999999999999998,2.402122554927953
6.0,0.75,0.09999999999999998,2.184504168248165
6.5,0.75,0.09999999999999998,2.015849772617522
7.0,0.75,0.09999999999999998,1.8871380311845163
7.5,0.75,0.09999999999999998,1.7922499428458614
8.0,0.75,0.09999999999999998,1.7270658021547247
8.5,0.75,0.09999999999999998,1.6889393006790694
9.0,0.75,0.09999999999999998,1.6763894327070505
0.0,1.0,0.09999999999999998,8.264943520393919
0.25,1.0,0.09999999999999998,8.264410932068774
0.5,1.0,0.09999999999999998,8.262995755667239
0.75,1.0,0.09999999999999998,8.260763427995586
1.0,1.0,0.09999999999999998,8.257800499681586
1.25,1.0,0.09999999999999998,8.254234322867749
1.5,1.0,0.09999999999999998,8.250203779155672
2.0,1.0,0.09999999999999998,8.241619703643714
2.5,1.0,0.09999999999999998,6.4061792001621285
3.0,1.0,0.09999999999999998,5.040428072938829
3.5,1.0,0.09999999999999998,4.126395368785128
4.0,1.0,0.09999999999999998,3.4831893507322853
4.5,1.0,0.09999999999999998,3.0137434536768355
5.0,1.0,0.09999999999999998,2.6580750661286223
5.5,1.0,0.09999999999999998,2.383631185094787
6.0,1.0,0.09999999999999998,2.170044218468852
6.5,1.0,0.09999999999999998,2.0042919933131005
7.0,1.0,0.09999999999999998,1.8776485347164755
7.5,1.0,0.09999999999999998,1.7841990887193608
8.0,1.0,0.09999999999999998,1.7199593564681797
8.5,1.0,0.09999999999999998,1.6823683701118717
9.0,1.0,0.09999999999999998,1.6699920225391052
0.0,1.25,0.09999999999999998,8.261429082086737
0.25,1.25,0.09999999999999998,8.260894137310105
0.5,1.25,0.09999999999999998,8.25947232775844
0.75,1.25,0.09999999999999998,8.25722443055396
1.0,1.25,0.09999999999999998,8.254234322867749
1.25,1.25,0.09999999999999998,8.250626200698795
1.5,1.25,0.09999999999999998,8.246535572350412
2.0,1.25,0.09999999999999998,8.237752083663688
2.5,1.25,0.09999999999999998,6.344437760355997
3.0,1.25,0.09999999999999998,4.956074530058595
3.5,1.25,0.09999999999999998,4.054975188579089
4.0,1.25,0.09999999999999998,3.429448050759304
4.5,1.25,0.09999999999999998,2.973363588188284
5.0,1.25,0.09999999999999998,2.6275803998541525
5.5,1.25,0.09999999999999998,2.360233397321563
6.0,1.25,0.09999999999999998,2.15175228946247
6.5,1.25,0.09999999999999998,1.989663800298469
7.0,1.25,0.09999999999999998,1.8656297396948485
7.5,1.25,0.09999999999999998,1.7739950250680523
8.0,1.25,0.09999999999999998,1.7109468537057106
8.5,1.25,0.09999999999999998,1.6740316733761929
9.0,1.25,0.09999999999999998,1.661874335910096
0.0,1.5,0.09999999999999998,8.257475572456485
0.25,1.5,0.09999999999999998,8.256944903768467
0.5,1.5,0.09999999999999998,8.255514149983693
0.75,1.5,0.09999999999999998,8.25323824578683
1.0,1.5,0.09999999999999998,8.250203779155674
1.25,1.5,0.09999999999999998,8.24653557235041
1.5,1.5,0.09999999999999998,8.242356183457966
2.0,1.5,0.09999999999999998,8.23335962694031
2.5,1.5,0.09999999999999998,6.251286498542706
3.0,1.5,0.09999999999999998,4.831717595698699
3.5,1.5,0.09999999999999998,3.9657930415012905
4.0,1.5,0.09999999999999998,3.363347516013014
4.5,1.5,0.09999999999999998,2.92458725505896
5.0,1.5,0.09999999999999998,2.590869479943439
5.5,1.5,0.09999999999999998,2.332114944465798
6.0,1.5,0.09999999999999998,2.129762729187781
6.5,1.5,0.09999999999999998,1.9720648763809925
7.0,1.5,0.09999999999999998,1.8511553576122846
7.5,1.5,0.09999999999999998,1.7616941377490865
8.0,1.5,0.09999999999999998,1.7000736077269085
8.5,1.5,0.09999999999999998,1.6639684294699475
9.0,1.5,0.09999999999999998,1.6520736443104969
0.0,2.0,0.09999999999999998,8.249154554189303
0.25,2.0,0.09999999999999998,8.2486723546195
0.5,2.0,0.09999999999999998,8.247199111734972
0.75,2.0,0.09999999999999998,8.244814071727431
